date,state_name,vegetable_name,wholesale_price,retail_price,shoping_mall_price,unit,image
2024-06-20,delhi,Bitter Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-20,delhi,Bottle Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-20,delhi,Butter Beans,48,55 - 61,58 - 79,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-20,delhi,Broad Beans,62,71 - 79,74 - 102,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-20,delhi,Cabbage,32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-20,delhi,Carrot,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-20,delhi,Cauliflower,26,30 - 33,31 - 43,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-20,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-20,delhi,Coconut,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-20,delhi,Colocasia Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-20,delhi,Colocasia,27,31 - 34,32 - 45,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-20,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-20,delhi,Corn,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-20,delhi,Cucumber,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-20,delhi,Curry Leaves,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-20,delhi,Dill Leaves,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-20,delhi,Drumsticks,70,81 - 89,84 - 116,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-20,delhi,Brinjal,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-20,delhi,Brinjal (Big),33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-20,delhi,Elephant Yam,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-20,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-20,delhi,French Beans,105,121 - 133,126 - 173,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-20,delhi,Garlic,220,253 - 279,264 - 363,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-20,delhi,Ginger,135,155 - 171,162 - 223,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-20,delhi,Onion Green,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-20,delhi,Green Peas,49,56 - 62,59 - 81,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-20,delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-20,delhi,Lemon (Lime),92,106 - 117,110 - 152,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-20,delhi,Mango Raw,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-20,delhi,Mint Leaves,5,6 - 6,6 - 8,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-20,delhi,Mushroom,80,92 - 102,96 - 132,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-20,delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-20,delhi,Ladies Finger,44,51 - 56,53 - 73,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-20,delhi,Pumpkin,19,22 - 24,23 - 31,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-20,delhi,Radish,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-20,delhi,Ridge Gourd,33,38 - 42,40 - 54,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-20,delhi,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-20,delhi,Snake Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-20,delhi,Sorrel Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-20,delhi,Spinach,13,15 - 17,16 - 21,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-20,delhi,Sweet Potato,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-21,delhi,Onion Big,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-21,delhi,Onion Small,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-21,delhi,Tomato,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-21,delhi,Green Chilli,64,74 - 81,77 - 106,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-21,delhi,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-21,delhi,Potato,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-21,delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-21,delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-21,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-21,delhi,Ash gourd,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-21,delhi,Baby Corn,65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-21,delhi,Banana Flower,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-21,delhi,Capsicum,49,56 - 62,59 - 81,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-21,delhi,Bitter Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-21,delhi,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-21,delhi,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-21,delhi,Broad Beans,67,77 - 85,80 - 111,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-21,delhi,Cabbage,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-21,delhi,Carrot,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-21,delhi,Cauliflower,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-21,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-21,delhi,Coconut,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-21,delhi,Colocasia Leaves,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-21,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-21,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-21,delhi,Corn,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-21,delhi,Cucumber,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-21,delhi,Curry Leaves,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-21,delhi,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-21,delhi,Drumsticks,80,92 - 102,96 - 132,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-21,delhi,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-21,delhi,Brinjal (Big),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-21,delhi,Elephant Yam,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-21,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-21,delhi,French Beans,120,138 - 152,144 - 198,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-21,delhi,Garlic,220,253 - 279,264 - 363,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-21,delhi,Ginger,120,138 - 152,144 - 198,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-21,delhi,Onion Green,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-21,delhi,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-21,delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-21,delhi,Lemon (Lime),101,116 - 128,121 - 167,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-21,delhi,Mango Raw,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-21,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-21,delhi,Mushroom,87,100 - 110,104 - 144,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-21,delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-21,delhi,Ladies Finger,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-21,delhi,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-21,delhi,Radish,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-21,delhi,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-21,delhi,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-21,delhi,Snake Gourd,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-21,delhi,Sorrel Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-21,delhi,Spinach,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-21,delhi,Sweet Potato,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-22,delhi,Onion Big,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
2024-06-22,delhi,Onion Small,55,63 - 70,66 - 91,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionsmall-64.png
2024-06-22,delhi,Tomato,46,53 - 58,55 - 76,1kg,https://vegetablemarketprice.com/resource/images/vegetables/tomato-64.png
2024-06-22,delhi,Green Chilli,64,74 - 81,77 - 106,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenchili-64.png
2024-06-22,delhi,Beetroot,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/beetroot-64.png
2024-06-22,delhi,Potato,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/potato-64.png
2024-06-22,delhi,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/plantain-64.png
2024-06-22,delhi,Amaranth Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amaranthleaves-64.png
2024-06-22,delhi,Amla,60,69 - 76,72 - 99,1kg,https://vegetablemarketprice.com/resource/images/vegetables/amla-64.png
2024-06-22,delhi,Ash gourd,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ashgourd-64.png
2024-06-22,delhi,Baby Corn,65,75 - 83,78 - 107,1kg,https://vegetablemarketprice.com/resource/images/vegetables/babycorn-64.png
2024-06-22,delhi,Banana Flower,16,18 - 20,19 - 26,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bananaflower-64.png
2024-06-22,delhi,Capsicum,49,56 - 62,59 - 81,1kg,https://vegetablemarketprice.com/resource/images/vegetables/capsicum-64.png
2024-06-22,delhi,Bitter Gourd,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bittergourd-64.png
2024-06-22,delhi,Bottle Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/bottlegourd-64.png
2024-06-22,delhi,Butter Beans,50,58 - 64,60 - 83,1kg,https://vegetablemarketprice.com/resource/images/vegetables/butterbeans-64.png
2024-06-22,delhi,Broad Beans,67,77 - 85,80 - 111,1kg,https://vegetablemarketprice.com/resource/images/vegetables/broadbeans-64.png
2024-06-22,delhi,Cabbage,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cabbage-64.png
2024-06-22,delhi,Carrot,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/carrot-64.png
2024-06-22,delhi,Cauliflower,24,28 - 30,29 - 40,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cauliflower-64.png
2024-06-22,delhi,Cluster beans,41,47 - 52,49 - 68,1kg,https://vegetablemarketprice.com/resource/images/vegetables/clusterbeans-64.png
2024-06-22,delhi,Coconut,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/coconut-64.png
2024-06-22,delhi,Colocasia Leaves,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasialeaves-64.png
2024-06-22,delhi,Colocasia,29,33 - 37,35 - 48,1kg,https://vegetablemarketprice.com/resource/images/vegetables/colocasia-64.png
2024-06-22,delhi,Coriander Leaves,9,10 - 11,11 - 15,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corianderleaves-64.png
2024-06-22,delhi,Corn,31,36 - 39,37 - 51,1kg,https://vegetablemarketprice.com/resource/images/vegetables/corn-64.png
2024-06-22,delhi,Cucumber,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/cucumber-64.png
2024-06-22,delhi,Curry Leaves,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/curryleaves-64.png
2024-06-22,delhi,Dill Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/dillleaves-64.png
2024-06-22,delhi,Drumsticks,80,92 - 102,96 - 132,1kg,https://vegetablemarketprice.com/resource/images/vegetables/drumsticks-64.png
2024-06-22,delhi,Brinjal,37,43 - 47,44 - 61,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjal-64.png
2024-06-22,delhi,Brinjal (Big),32,37 - 41,38 - 53,1kg,https://vegetablemarketprice.com/resource/images/vegetables/brinjalbig-64.png
2024-06-22,delhi,Elephant Yam,39,45 - 50,47 - 64,1kg,https://vegetablemarketprice.com/resource/images/vegetables/elephantyam-64.png
2024-06-22,delhi,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,https://vegetablemarketprice.com/resource/images/vegetables/fenugreekleaves-64.png
2024-06-22,delhi,French Beans,120,138 - 152,144 - 198,1kg,https://vegetablemarketprice.com/resource/images/vegetables/frenchbeans-64.png
2024-06-22,delhi,Garlic,220,253 - 279,264 - 363,1kg,https://vegetablemarketprice.com/resource/images/vegetables/garlic-64.png
2024-06-22,delhi,Ginger,120,138 - 152,144 - 198,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ginger-64.png
2024-06-22,delhi,Onion Green,43,49 - 55,52 - 71,1kg,https://vegetablemarketprice.com/resource/images/vegetables/oniongreen-64.png
2024-06-22,delhi,Green Peas,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/greenpeas-64.png
2024-06-22,delhi,Ivy Gourd,30,35 - 38,36 - 50,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ivygourd-64.png
2024-06-22,delhi,Lemon (Lime),101,116 - 128,121 - 167,1kg,https://vegetablemarketprice.com/resource/images/vegetables/lemon-64.png
2024-06-22,delhi,Mango Raw,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mangoraw-64.png
2024-06-22,delhi,Mint Leaves,4,5 - 5,5 - 7,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mintleaves-64.png
2024-06-22,delhi,Mushroom,87,100 - 110,104 - 144,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mushroom-64.png
2024-06-22,delhi,Mustard Leaves,15,17 - 19,18 - 25,1kg,https://vegetablemarketprice.com/resource/images/vegetables/mustardleaves-64.png
2024-06-22,delhi,Ladies Finger,42,48 - 53,50 - 69,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ladiesfinger-64.png
2024-06-22,delhi,Pumpkin,18,21 - 23,22 - 30,1kg,https://vegetablemarketprice.com/resource/images/vegetables/pumpkin-64.png
2024-06-22,delhi,Radish,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/radish-64.png
2024-06-22,delhi,Ridge Gourd,34,39 - 43,41 - 56,1kg,https://vegetablemarketprice.com/resource/images/vegetables/ridgegourd-64.png
2024-06-22,delhi,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/shallot-64.png
2024-06-22,delhi,Snake Gourd,35,40 - 44,42 - 58,1kg,https://vegetablemarketprice.com/resource/images/vegetables/snakegourd-64.png
2024-06-22,delhi,Sorrel Leaves,14,16 - 18,17 - 23,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sorrelleaves-64.png
2024-06-22,delhi,Spinach,11,13 - 14,13 - 18,1kg,https://vegetablemarketprice.com/resource/images/vegetables/spinach-64.png
2024-06-22,delhi,Sweet Potato,40,46 - 51,48 - 66,1kg,https://vegetablemarketprice.com/resource/images/vegetables/sweetpotato-64.png
2024-06-23,delhi,Onion Big,36,41 - 46,43 - 59,1kg,https://vegetablemarketprice.com/resource/images/vegetables/onionbig-64.png
